metal,ligand,base,solvent,leaving_group,substrate_type,temperature,time,catalyst_loading,steric_hindrance,electronic_effect,yield,success
Fe,RuPhos,NaOtBu,Toluene,OTf,vinyl,87.80251442004477,13.874117612718742,6.46552550134004,0.6743038064090484,0.06496238511885233,56.7730816921861,1
Fe,P(o-tol)3,Et3N,THF,Cl,heteroaryl,70.76538047676218,6.919517558918847,9.594567434998579,0.5730414289308493,0.8654614809525096,24.92320326087197,0
Ni,P(o-tol)3,NaOH,Toluene,Br,vinyl,94.09433431732552,15.337564630521504,7.765693108578457,0.17483862726041255,0.005132152926884848,52.33651758155837,1
Cu,PCy3,DBU,THF,I,aryl,76.27859508557661,3.759238675904643,7.87887448948108,0.12203505212439503,0.18858150112354943,18.50932131242384,0
Fe,PCy3,NaOH,DMF,Cl,heteroaryl,60.02327542843426,2.3891318114916587,6.224255056507217,0.3647982191445295,-0.22707831768170572,8.03185279884544,0
Pd,PCy3,KOH,Dioxane,I,aryl,103.36484259853114,8.541811061210456,4.588203186334751,0.1706647585499984,-0.8507403713258366,58.1465375916268,1
Fe,SPhos,Et3N,DMF,OTf,aryl,95.65954897048528,23.927330784765488,8.23271756030718,0.6152194382310109,-0.38749275842677666,48.93264079235469,0
Ni,RuPhos,NaOtBu,Dioxane,I,aryl,84.79653683113422,13.56110168331008,5.075531042081192,0.1768871451438544,-0.22584247932873835,93.70867101854034,1
Cu,dppf,K3PO4,Toluene,Cl,aryl,61.34345937761397,7.715890592390753,7.722753319660282,0.13710970572899905,0.0706202629051833,22.51367222046794,0
Fe,tBu3P,Et3N,THF,OTf,vinyl,70.44664445651233,4.798394779123891,8.714273725333967,0.24347796840486724,0.30342129582193667,26.16150937578842,0
Ru,P(o-tol)3,NaOH,DMF,Br,heteroaryl,87.46756050699321,23.036888194276862,1.764877539691921,0.1021495296575381,0.3173842924148871,64.21679739462154,1
Ni,JohnPhos,DBU,DMF,OTf,aryl,117.75925371500927,12.899946276141598,4.1703146435589975,0.45012443241975963,-0.5460706112692717,59.390091725697026,1
Pd,cataCXium,Et3N,DMF,Br,vinyl,67.39854359343919,23.74205596200289,4.711094330714373,0.04783082039410547,-0.9239563035250902,73.49069414492381,1
Ru,BINAP,Cs2CO3,DMF,Br,aryl,95.60055026133048,10.527095092620929,4.88849589837408,0.991588408870274,0.9414999153413404,61.81190095314972,1
Ru,dppf,Cs2CO3,DMF,Cl,vinyl,88.84916511839401,14.091552961816339,8.39007733584598,0.06871283251826776,-0.15140622823022376,42.26102013722845,0
Pd,BINAP,DBU,DMF,Br,aryl,86.73577477570271,6.525119768302212,1.653170972514361,0.6150129680388666,0.549267561275576,39.26139052620835,0
Pd,P(o-tol)3,K3PO4,Dioxane,I,vinyl,127.79421443160686,19.57171221640064,3.281809348659165,0.9799703293588506,0.2037631792726442,58.848652538888956,1
Fe,PCy3,Cs2CO3,Toluene,Cl,aryl,124.96585482282349,6.941543460564742,4.035586726456376,0.432076882944196,-0.12119002061109563,35.71034710730089,0
Pd,PCy3,KOH,DMF,I,aryl,107.31875929104487,12.913052450957505,0.6207914548754885,0.9924154004894702,0.3429098697892865,20.75007713964627,0
Fe,P(o-tol)3,Et3N,Toluene,Br,aryl,75.47443600176099,23.52474013361311,7.607823106800477,0.5578132255110699,-0.6388108036493982,49.52901907179155,0
Ru,XantPhos,KOH,Dioxane,Br,heteroaryl,97.76893543468536,18.01483788807635,1.5254652891414113,0.6852980161158734,-0.8162582245799106,46.873013445196044,0
Fe,XantPhos,Cs2CO3,THF,Br,aryl,95.58523828413959,8.546065929014052,5.867708932160653,0.6888853020500907,0.7466458317216154,52.72573079849538,1
Pd,RuPhos,Et3N,DMF,I,heteroaryl,60.65321338789653,7.426935019475707,7.401386293573546,0.9918099513493635,-0.8016438008255682,30.607569134314517,0
Ru,P(o-tol)3,K3PO4,THF,OTf,heteroaryl,103.11898151821254,6.136544161539155,3.8761534025145243,0.7837917844853972,0.10845302826403325,40.069507330639105,0
Ni,JohnPhos,K3PO4,Toluene,OTf,aryl,60.77221299837261,18.49000065831554,7.707425706054546,0.6783788228551418,0.5125293157829052,41.87670985256378,0
Ru,RuPhos,K3PO4,DMF,Cl,aryl,105.0355625938249,19.16879507524004,2.5634864280665,0.1378228991592354,0.32608400900098444,95.89614694853711,1
Cu,JohnPhos,KOH,Toluene,OTf,aryl,87.13715163252759,10.85119674310423,8.80549347079726,0.5101097124988252,0.44680953122457256,29.361149882470578,0
Fe,XPhos,DBU,Toluene,OTf,heteroaryl,101.95582759640537,15.247204169154584,0.7178617070463993,0.3221080042291855,0.27298130209830807,23.21865601820878,0
Ru,XantPhos,DBU,THF,OTf,heteroaryl,128.73784333123018,6.616523886841007,8.338741342828094,0.520296576918654,-0.25307480771165314,30.010275124722185,0
Pd,PCy3,Et3N,DMF,Br,vinyl,116.09568410736634,18.864947527376152,7.4693503854019685,0.29944351049188667,-0.6530398514680855,41.895215911239816,0
Fe,XPhos,DBU,Dioxane,Cl,vinyl,88.69334227874018,20.47565028398358,4.146413043363918,0.5718722712271865,0.17553872172439644,72.358447819826,1
Ni,SPhos,NaOH,Dioxane,Br,heteroaryl,118.21879305730414,8.007557819401873,5.421748279268747,0.29872557358877305,0.881358490230681,50.857981873147935,1
Ni,SPhos,KOH,Toluene,Cl,aryl,118.93534967542661,6.094231192618101,8.12511144305925,0.45818688673789265,-0.03406225582928957,27.706229394300983,0
Pd,BINAP,K2CO3,DMF,I,aryl,71.12357173685476,15.424953288508108,1.7858637816380125,0.7513750860290457,0.31391031253427903,67.73287869863358,1
Fe,RuPhos,KOH,DMF,OTf,heteroaryl,79.75309522852402,7.757525042189931,2.846298591183998,0.9062545805210367,-0.5009076003009878,50.31636213477109,1
Ni,P(o-tol)3,NaOH,Toluene,OTf,aryl,94.12998355713691,2.739499204032218,1.095205432825868,0.906437453344411,-0.7215092577648097,6.56987341256125,0
Fe,PCy3,K2CO3,Dioxane,Cl,heteroaryl,122.98833419810907,2.480114729060769,6.806002018668097,0.9633944342135504,0.12033636692368388,2.3495233950779255,0
Pd,RuPhos,K3PO4,THF,I,aryl,105.79222210318521,6.358147920714282,5.870637418430294,0.4639324866883362,0.9440106592630741,46.445302469083195,0
Fe,P(o-tol)3,NaOH,THF,Br,heteroaryl,110.40056277641793,11.195778545150656,1.3439823283318617,0.6837541055770425,0.09021105652139938,35.276408135800565,0
Pd,PPh3,K3PO4,Toluene,I,heteroaryl,119.28431096619919,11.429872033350467,1.839116461456808,0.6641879145054174,-0.567819093629385,28.795559704052515,0
Ni,PCy3,DBU,DMF,Cl,aryl,112.44985988870435,8.392926315739812,7.97621628171783,0.11193592702153032,-0.28805325241029456,29.334449582337584,0
Cu,XPhos,K3PO4,Dioxane,OTf,heteroaryl,112.78753762213148,2.3948049285068205,1.6994109365298278,0.6596293663947422,-0.6767603774282571,17.36386973613138,0
Ru,P(o-tol)3,DBU,Toluene,OTf,heteroaryl,99.05865171478479,14.155299525219954,1.39444314619413,0.34366319260910305,-0.43513820262697656,53.14374061841292,1
Fe,dppf,K2CO3,Dioxane,I,vinyl,114.29282956477292,23.218486385817855,2.4357813617130466,0.5233296311947413,-0.4257240838308489,57.37113150687064,1
Fe,P(o-tol)3,NaOtBu,THF,Br,vinyl,104.98722603706966,6.308497876912215,9.021100339023576,0.5201905232515545,-0.10479411935956606,16.66811051108475,0
Ru,SPhos,Cs2CO3,Toluene,Cl,heteroaryl,69.84980696341309,6.444344704854779,2.250135972761248,0.8939897100078704,0.3085851046499237,30.75745873152374,0
Ru,RuPhos,NaOtBu,Toluene,I,heteroaryl,65.84248594925683,21.413160104961452,8.134233586694585,0.5052067735766382,0.9342532305183409,49.52779876579782,0
Cu,PCy3,NaOtBu,DMF,I,heteroaryl,89.92427815444306,5.569134927214546,0.6197714397697109,0.5597556836383826,0.05479924424535265,10.41113180118561,0
Pd,XPhos,K3PO4,Toluene,I,heteroaryl,111.20475432382537,6.1230627701468086,8.652682004993057,0.8190635138616561,0.08158750997108877,19.37235877120089,0
Ru,PCy3,Et3N,DMF,OTf,aryl,85.04587857278092,12.872673839506598,8.368367898153576,0.33520804737087273,-0.6524768137285124,41.261820173766424,0
Cu,cataCXium,DBU,Toluene,I,aryl,76.79118789291613,5.123383774741866,3.805443410030583,0.45035097890541265,0.49765267392661294,38.637282738552045,0
Pd,RuPhos,NaOtBu,Dioxane,I,vinyl,77.77824122004174,2.684543198181869,7.523299984065345,0.1063437262557746,-0.3701608227740647,29.6948428199671,0
Fe,dppf,KOH,THF,OTf,aryl,118.5928787670058,8.144073945997029,6.607378145557723,0.694150573509831,0.025309506290105865,26.511028113365352,0
Ru,P(o-tol)3,NaOH,THF,I,heteroaryl,123.25254910427566,7.120789236228353,8.170262288229537,0.059093890078253275,0.7976947763604947,36.98959320637465,0
Ru,PPh3,KOH,Dioxane,Cl,vinyl,71.83567492491947,10.574706523382826,4.105277582059827,0.22673038292351066,-0.2367761202655998,40.36857048139979,0
Ru,XPhos,K2CO3,THF,OTf,heteroaryl,124.26535865394054,8.160821250110768,8.654245929591648,0.29221823046189777,0.8215403232878304,35.948346685168566,0
Ni,SPhos,K2CO3,DMF,OTf,aryl,127.39672499518181,17.986761825547113,3.3951354061682664,0.8293946648588469,-0.4369576031701401,57.464808352918325,1
Pd,P(o-tol)3,DBU,THF,OTf,aryl,117.71743656609226,3.6332992057445015,2.6503391962441163,0.7302461470901459,0.19761659276698285,33.01522214517469,0
Ru,XPhos,NaOtBu,DMF,I,aryl,83.12856027130417,9.488928553690423,9.895769404326652,0.6261761715931382,0.06263304113611823,24.52072880945015,0
Fe,SPhos,Cs2CO3,DMF,I,heteroaryl,100.13445419446526,16.49415154308155,2.8969188734743625,0.2202253013773151,-0.023250742034122585,82.11341141723958,1
Cu,P(o-tol)3,NaOH,THF,OTf,vinyl,118.05007595217289,21.337535806209882,5.931837344459061,0.5174463517550413,-0.13914517935801962,66.23157261192283,1
Pd,SPhos,K3PO4,DMF,Br,heteroaryl,102.49627051031278,15.888766168023752,6.121123041910092,0.7026337730855163,-0.5251330632503874,49.52380048450083,0
Fe,cataCXium,NaOtBu,Toluene,OTf,aryl,127.95363445323481,7.778864137170338,3.0799032651348788,0.47289713281090484,0.9676806257108757,41.17205772706523,0
Pd,PCy3,K2CO3,THF,OTf,heteroaryl,63.19541218516686,5.080530146172989,3.129735924017405,0.9715326909010507,-0.3373059857938985,18.867559597408558,0
Pd,SPhos,DBU,Toluene,Cl,aryl,93.20018943018823,14.999083707962914,5.601571139337905,0.8541359976505043,-0.9010062930126668,55.278156659885425,1
Pd,JohnPhos,Et3N,THF,Br,aryl,75.29568840478912,10.729530635898962,0.9216838356231172,0.27782207278173443,0.6333643509014362,32.13005603360679,0
Pd,P(o-tol)3,K2CO3,DMF,Br,vinyl,121.5903874152812,14.645150193817134,0.7818481191150283,0.6754202075470892,-0.9102928639528627,22.013763155161776,0
Cu,PPh3,DBU,DMF,Cl,aryl,109.98228511267996,15.373914709995482,3.4390408196964297,0.8237903842212947,0.9101210229699779,56.21035479603434,1
Ni,RuPhos,DBU,THF,Cl,heteroaryl,63.57947670094705,7.66735884734188,1.0654846533038311,0.6037954529493877,0.37317982698521357,20.08325112558983,0
Fe,PCy3,NaOH,Dioxane,Cl,aryl,64.97053651732789,3.7639603098018757,3.87032727244185,0.941725711618925,0.3371452934458281,18.285654934920572,0
Pd,JohnPhos,K3PO4,Dioxane,Cl,aryl,60.709182881942034,15.994113021009928,9.17622600197425,0.6125734683448192,0.7473971869326901,30.23855844207088,0
Ni,XantPhos,Cs2CO3,DMF,I,heteroaryl,60.819462751163286,11.284753722808059,3.3028867227144842,0.486000493797603,0.1543997734691016,56.01966089300555,1
Ni,RuPhos,NaOH,Toluene,Br,vinyl,84.02171472208607,18.041816726087855,6.696770661623427,0.8456043629899068,0.3849856533384506,64.25709721510847,1
Pd,RuPhos,KOH,Toluene,I,heteroaryl,86.89677340961669,11.902713946002509,6.0030303612950044,0.759351025752613,-0.8022527647187292,50.86783119960843,1
Ru,JohnPhos,Cs2CO3,THF,I,aryl,96.80688192113266,13.256990504793258,2.0734692967685207,0.6457405100956123,-0.9104430989906636,63.439775613087704,1
Ni,cataCXium,Cs2CO3,Dioxane,Cl,vinyl,115.42041814829426,15.111754528036599,1.4619691888440098,0.847139489693785,0.062170689770485676,33.75161634002012,0
Fe,BINAP,NaOtBu,Toluene,Br,vinyl,108.17919650461658,5.092165286723937,5.113102146764279,0.027536719869465487,0.010910235820899894,38.03678545058363,0
Ru,XantPhos,Cs2CO3,DMF,Cl,heteroaryl,87.680398759504,8.890537743543828,1.8970875803825895,0.48785119719240644,-0.7399044349777226,41.994144323699366,0
Ni,RuPhos,K3PO4,DMF,Br,vinyl,122.18825706160769,15.264743282548153,8.353719917544131,0.9840131632104643,-0.42318912436250855,34.80100143395329,0
Cu,XantPhos,NaOtBu,THF,Br,aryl,98.75980397506078,13.917505873020088,7.738067219746265,0.8336499619375856,-0.11911729937515192,42.55383154837184,0
Ni,PCy3,DBU,THF,Cl,heteroaryl,64.03533075393175,9.533855534363694,3.067353075242441,0.9664173858664074,0.11541765250008784,41.126357218700115,0
Cu,SPhos,NaOH,Dioxane,I,vinyl,74.51163022312906,19.21254324812192,7.478490269653426,0.30048938560043237,-0.34835376487110037,37.91067969463339,0
Ni,SPhos,NaOH,Dioxane,Br,aryl,93.28822262407786,13.94654084706859,2.6636224929804913,0.9640288471655137,0.818909221874484,70.6152653709151,1
Fe,XantPhos,NaOH,Toluene,Cl,vinyl,68.73745697767939,19.472634576086918,3.119791898387891,0.8770905810181889,0.8880841876507957,70.43095973716562,1
Pd,SPhos,Cs2CO3,Toluene,OTf,heteroaryl,101.21120654919238,10.25725797423124,3.2149437774957668,0.20322309108608727,0.5235963827553944,77.30778013695702,1
Pd,SPhos,K3PO4,THF,Cl,aryl,128.65175405084005,10.966852588623972,8.36142976000988,0.7645277946547177,0.1470579029111465,16.845651042429946,0
Cu,SPhos,DBU,Dioxane,Br,aryl,90.74048716436238,20.633314792555332,8.984356949356442,0.06245759361907144,0.7669295259721214,51.73702870652015,1
Cu,dppf,DBU,Toluene,OTf,heteroaryl,108.14054297013925,17.899553069361026,7.079058099602526,0.13443512940812186,-0.40120882325663754,44.8962019428018,0
Fe,PCy3,K2CO3,DMF,Cl,heteroaryl,127.02136133266673,2.194992272496316,9.979298128978792,0.6768212988573956,0.6569385988982341,10.16952504018056,0
Pd,RuPhos,NaOH,DMF,OTf,aryl,117.53486451579508,19.802029765058684,8.902030617268782,0.7000342727721044,-0.7911917405038371,37.49310966361339,0
Pd,PCy3,KOH,Toluene,OTf,heteroaryl,61.714891378735665,8.73502149935105,5.71673819463314,0.6320898295062423,0.15408132892382165,36.25682291985095,0
Ni,JohnPhos,NaOtBu,DMF,I,heteroaryl,65.10312847575325,10.863212217918017,3.305259693455461,0.23238432305604784,-0.4379910021825728,57.77862062631042,1
Ru,XantPhos,NaOH,Dioxane,Br,vinyl,75.82202984711998,16.090472927868568,9.800320594160684,0.6034930960433786,-0.28437183177290226,22.4520442576832,0
Pd,dppf,Et3N,DMF,I,heteroaryl,101.01053519174634,15.745244981366854,1.1818701591518739,0.6826172212234024,-0.5161366393689408,38.255996205520724,0
Fe,XPhos,NaOH,DMF,Cl,heteroaryl,99.43022516676703,4.638981246525578,9.209521061672184,0.7206551452831133,-0.19710873817361274,18.784679571200577,0
Pd,cataCXium,K2CO3,Dioxane,Br,vinyl,73.23276673092722,19.226366020968122,7.292867829081496,0.5934857629759347,0.7914534518523457,62.49813156923413,1
Ni,BINAP,K2CO3,Toluene,Br,aryl,65.79008230670475,22.479522185337785,8.353789269344674,0.1299299245357013,0.12996871535050714,49.70191911185069,0
Ni,SPhos,NaOH,Dioxane,Br,heteroaryl,86.4122637774235,23.20972516278238,1.3482504829929427,0.6870192665032427,-0.012371919086142658,55.76486043443531,1
Pd,cataCXium,Cs2CO3,THF,OTf,vinyl,60.305428875521635,5.672967952438372,7.273937481026028,0.6663854135782065,0.9320950102573544,24.17752529585744,0
Cu,XPhos,Cs2CO3,Dioxane,OTf,aryl,63.373020867530734,9.921110249821524,9.589598247100719,0.5004011457102012,-0.13454172796059072,31.12648817072384,0
Ni,SPhos,NaOtBu,THF,OTf,vinyl,113.72973399625428,11.163097501885337,8.310708924756021,0.8503480011198954,-0.5760118906026839,36.03060186566833,0
Pd,XPhos,NaOH,Dioxane,Br,aryl,80.6711034300283,5.0052198803257975,6.690577724534127,0.7385974581323307,-0.3687453124733,41.662570733577674,0
Fe,cataCXium,NaOH,DMF,OTf,heteroaryl,73.94506924258371,21.584730057995834,3.2303911664230074,0.3677859877561529,-0.8838160958393004,75.50126568831683,1
Fe,RuPhos,K3PO4,Toluene,Br,aryl,123.77480919371686,20.441837910005507,7.239138187330213,0.9488459558311304,-0.9371563569774541,30.774715947905705,0
Ru,XantPhos,K2CO3,DMF,I,aryl,92.48666116174527,23.19698329952694,5.430806661230712,0.6775422674589532,-0.3762722841662336,69.71210810600708,1
Fe,JohnPhos,NaOtBu,Dioxane,I,aryl,65.34694614940192,10.41676711855398,3.993469682648544,0.18173919070946298,-0.12898474905561863,73.33280702715936,1
Cu,P(o-tol)3,K2CO3,Dioxane,I,vinyl,84.36669152178017,10.178264487939266,0.5128594442969474,0.2998005275652359,0.292917483275861,16.451445058799294,0
Cu,XantPhos,Cs2CO3,DMF,OTf,vinyl,109.70948022586461,22.622325639615056,6.2312721542919585,0.47340088149491255,-0.8805670220582213,68.43894568093447,1
Fe,JohnPhos,NaOtBu,Toluene,OTf,aryl,76.74111444475702,13.676221816310388,6.68409468362169,0.6445911747423436,0.12258708589680545,56.136422508327925,1
Ni,cataCXium,Et3N,Toluene,Br,heteroaryl,119.30361073235072,8.933234860916173,3.1242545872639544,0.9816533238524479,0.054530361830513074,43.01947899042495,0
Fe,cataCXium,Cs2CO3,Dioxane,Br,aryl,126.31766747105128,9.421483102374516,7.387321114278499,0.538813009039619,-0.8787421478670636,36.83006469624008,0
Ni,RuPhos,NaOtBu,DMF,Br,vinyl,63.11946764140754,11.144128107089925,3.368208650736267,0.7610883060238756,-0.2914644703179068,53.51957280299514,1
Ni,RuPhos,KOH,THF,I,heteroaryl,125.0062200910418,18.738795579318904,5.695166589263699,0.18030793542277812,-0.08280411297232004,76.92861430785682,1
Fe,tBu3P,NaOtBu,THF,Br,vinyl,115.52000117977175,20.783268277502675,2.7987827380119312,0.9606269755131998,-0.6061485910931432,51.34478628308667,1
Ru,cataCXium,DBU,DMF,OTf,vinyl,128.68006122542755,14.52987515047628,2.9656469401728582,0.43699588566562086,0.18712187075757192,68.80802564918422,1
Ni,XantPhos,NaOtBu,DMF,Cl,aryl,123.55291556457335,22.76143504204486,9.62128824185175,0.5214596387214719,0.9546158159830074,37.457733502893056,0
Cu,JohnPhos,DBU,Toluene,OTf,vinyl,76.24278802307742,12.081162308642345,7.922813985836859,0.9601677847287454,0.5271581377331451,31.22416556086846,0
Cu,JohnPhos,NaOtBu,THF,OTf,heteroaryl,116.33271853927863,3.01324815217904,8.176753182380384,0.17788812404902343,0.029367234242877904,26.99583593369017,0
Ru,XantPhos,NaOH,Dioxane,Br,aryl,93.66231026221064,16.573548257423496,1.6257749241824397,0.28888493890916567,-0.20432674899568615,50.79387760236597,1
Cu,SPhos,Cs2CO3,THF,Cl,vinyl,79.28835574536384,15.684870372161864,9.9282017490604,0.3863231730764659,0.14768250820902673,19.95824384651,0
Ni,XPhos,K2CO3,Toluene,Br,heteroaryl,121.4148928543682,23.436189250943666,0.7614322588339453,0.839816162145531,0.5035443460781865,28.162353187303495,0
Pd,XPhos,NaOH,DMF,Cl,vinyl,89.92512819296782,9.17944548050372,8.476766729233507,0.1438143503148137,-0.13979424694039988,38.312922534845555,0
Ni,BINAP,NaOH,THF,I,vinyl,93.34350133107691,12.945876747214248,2.4444610360441974,0.5911303032585165,-0.6277282044933041,72.63060054442086,1
Fe,P(o-tol)3,Cs2CO3,DMF,I,vinyl,121.56475995096885,12.120052702777576,1.4030039325605814,0.826746768026247,-0.9047174851269868,26.65798874868947,0
Fe,PCy3,NaOH,DMF,OTf,heteroaryl,117.73514993944508,13.344506928841975,4.901289706091569,0.04540328146869255,-0.4199416127021882,54.00321652289545,1
Cu,P(o-tol)3,K2CO3,THF,Br,heteroaryl,85.35233783591099,17.908822025416193,2.4053223851933376,0.20357837754636043,-0.9798187866219505,58.68308325127474,1
Fe,SPhos,DBU,Dioxane,I,vinyl,73.37830966472018,8.821859843540611,7.451384997360022,0.6406355928025865,-0.16811219083628992,47.229450219869705,0
Cu,P(o-tol)3,DBU,Dioxane,Cl,heteroaryl,68.774953305467,9.413223965784043,9.995667227831396,0.405751168615061,-0.5590231306217872,24.694179893760662,0
Cu,XantPhos,NaOH,DMF,Br,vinyl,89.01288008775403,18.58425341252281,0.6963780044730924,0.2690196467983105,0.03519260263104407,26.07893566979127,0
Pd,PPh3,NaOtBu,DMF,OTf,vinyl,110.00969148498694,18.698116215482482,1.4739016586315072,0.5138544642067677,0.017781111182111786,43.030956408771175,0
Fe,PPh3,K2CO3,Dioxane,OTf,heteroaryl,108.80465673367458,17.715185986169946,4.886303366224632,0.9209945210965759,0.38919085450657076,51.95574243657459,1
Pd,PCy3,Cs2CO3,THF,Br,aryl,84.17393665714215,9.38342999393654,9.795991949696836,0.8565372237479268,0.40233972318051947,32.44114903937412,0
Fe,dppf,DBU,THF,Br,vinyl,93.77502941647525,13.146798277620407,4.178754076191911,0.9065722106721628,-0.9678762700379877,48.08734039193201,0
Ni,PPh3,KOH,Toluene,Br,vinyl,76.44813834971669,17.5071622209544,8.262717349148058,0.5464303160778473,0.9340705505122924,44.184546691827784,0
Ru,RuPhos,K2CO3,THF,Cl,heteroaryl,68.29446511378804,23.153293457627864,7.286902254452683,0.9524671166878468,-0.5465452353400735,35.60299668251374,0
Fe,cataCXium,Et3N,Toluene,OTf,heteroaryl,107.08920959462286,19.52699073821019,2.8794450385287402,0.6248740996069989,0.14349196628749739,56.88015932148155,1
Ru,SPhos,K3PO4,DMF,OTf,aryl,98.42010655541492,8.32792003896092,3.4143776954603413,0.3529585034523566,0.24258489809922024,68.69422162078686,1
